seller_id,revenue,orders,avg_review,late_rate
7e1fb0a3ebfb01ffb3a7dae98bf3238d,31040.510000000002,159,4.101123595505618,0.12359550561797752
b32be1695eb7ec5f10f72d9610a12527,30879.59,45,4.0,0.0425531914893617
004c9cd9d87a3c30c522c48c4fc07416,30590.12,158,4.043062200956938,0.05741626794258373
c003204e1ab016dfa150abc119207b24,30561.66,197,4.396135265700483,0.05314009661835749
de23c3b98a88888289c6f5cc1209054a,30277.15,164,4.190476190476191,0.1164021164021164
a416b6a846a11724393025641d4edd5e,29530.28,162,4.184210526315789,0.11052631578947368
1a3df491d1c4f1589fc2b934ada68bf2,29299.5,167,4.157894736842105,0.05263157894736842
1c68394e931a64f90ea236c5ea590300,29140.69,142,3.943820224719101,0.033707865168539325
710e3548e02bc1d2831dfc4f1b5b14d4,28509.07,136,3.3819444444444446,0.034722222222222224
f62d7bb4a613ec758a03342d46b580b2,28427.39,32,4.411764705882353,0.11764705882352941
612170e34b97004b3ba37eae81836b4c,27760.15,107,4.444444444444445,0.017094017094017096
b94cc9f10ddc85e4ba73a6f7974e7101,26989.84,39,4.1,0.05
8444e55c1f13cd5c179851e5ca5ebd00,26538.28,99,3.1043478260869564,0.09565217391304348
f45122a9ab94eb4f3f8953578bc0c560,26266.5,187,3.9047619047619047,0.06190476190476191
7ad32824caee82087b3e2e5f33b1bf32,26166.96,151,3.7204301075268815,0.11827956989247312
729f06993dac8e860d4f02d7088ca48a,26049.13,96,4.271186440677966,0.09322033898305085
06e5eefc71ec47ae763c5c6f8db7064f,25750.6,92,3.78,0.0
8f2ce03f928b567e3d56181ae20ae952,25663.16,153,4.034090909090909,0.13068181818181818
85d9eb9ddc5d00ca9336a2219c97bb13,25456.43,509,4.176043557168784,0.029038112522686024
00ee68308b45bc5e2660cd833c3f81cc,25346.27,135,4.26984126984127,0.06878306878306878
2b3e4a2a3ea8e01938cabda2a3e5cc79,25299.43,52,4.385964912280702,0.0
05ff92fedb5be47920fea08e501238b9,25297.19,59,4.136363636363637,0.030303030303030304
b1b3948701c5c72445495bd161b83a4c,25185.489999999998,18,1.7222222222222223,0.5
